data,valor_fechamento,criptomoeda,volume_compra,volume_venda,change,gain,loss,avg_gain,avg_loss,rs,rsi,ema_short,ema_long,macd,macd_signal,indicativo_macd,trade_evento,trade_tipo,trade_op,exec_price,exec_amount,order_id,dt_evento_utc,dt_evento_brt
2025-09-26 06:45:00,2.677,NEARUSDT,117218.7,314074.2795,-0.01100000000000012,0.0,0.01100000000000012,0.00435676077010791,0.007895077391557868,0.5518325602186691,35.560058112256016,2.6873371759850286,2.713864613416411,-0.04871853852101493,-0.0399654968972489,Baixa,decisao,info,decisao,2.66905,,,2025-09-26T06:48:58+00:00,2025-09-26T03:48:58-03:00
2025-09-26 08:45:00,2.714,NEARUSDT,7225.27,7225.27,-0.0009999999999998899,0.0,0.0009999999999998899,0.005526230036969907,0.005427228317285776,1.018241672156819,50.45191991644204,2.7050408393970047,2.707305199770348,-0.015986514000012608,-0.027462780983540668,Alta,decisao,info,decisao,2.66905,,,2025-09-26T08:47:35+00:00,2025-09-26T05:47:35-03:00
2025-09-26 10:45:00,2.671,NEARUSDT,16504.66,16504.66,0.0040000000000000036,0.0040000000000000036,-0.0,0.004667165070297589,0.0066828647100579995,0.6983779071979872,41.12028920290084,2.67550380179263,2.6907061778940675,-0.030302834845989057,-0.0259189455995994,Baixa,decisao,info,decisao,2.66905,,,2025-09-26T10:57:48+00:00,2025-09-26T07:57:48-03:00
2025-09-26 12:45:00,2.696,NEARUSDT,46911.16,46911.16,-0.01499999999999968,0.0,0.01499999999999968,0.008319711726829214,0.00721993536341741,1.1523249597197567,53.53861434891296,2.677293078529307,2.679799265649021,-0.011899723348144153,-0.021224557170381138,Alta,decisao,info,decisao,2.66905,,,2025-09-26T12:48:56+00:00,2025-09-26T09:48:56-03:00
2025-09-26 14:45:00,2.687,NEARUSDT,10573.92,10573.92,0.0029999999999996696,0.0029999999999996696,-0.0,0.006540220677746332,0.006495620949671027,1.006866122333934,50.17106577906524,2.686323509956381,2.6843466527182853,-0.004893372719431799,-0.009197202371906153,Alta,decisao,info,decisao,2.66905,,,2025-09-26T14:51:53+00:00,2025-09-26T11:51:53-03:00
2025-09-27 10:15:00,2.703,NEARUSDT,26477.0,71568.9909,0.0009999999999998899,0.0009999999999998899,-0.0,0.0013952761498184862,0.00317788378422556,0.43905826787763114,30.510110513118292,2.703775530675539,2.7134219776424895,-0.018753240509437052,-0.018954820713657942,Alta,preexistente,short,preexistente_short,2.7246,3.7,,2025-09-27T10:22:36+00:00,2025-09-27T07:22:36-03:00
2025-09-27 10:15:00,2.703,NEARUSDT,26477.0,71568.9909,0.0009999999999998899,0.0009999999999998899,-0.0,0.0013952761498184862,0.00317788378422556,0.43905826787763114,30.510110513118292,2.703775530675539,2.7134219776424895,-0.018753240509437052,-0.018954820713657942,Alta,stop_criado,info,stop_criado,2.7246,3.7,177218050866,2025-09-27T10:22:45+00:00,2025-09-27T07:22:45-03:00
2025-09-27 10:15:00,2.703,NEARUSDT,26477.0,71568.9909,0.0009999999999998899,0.0009999999999998899,-0.0,0.0013952761498184862,0.00317788378422556,0.43905826787763114,30.510110513118292,2.703775530675539,2.7134219776424895,-0.018753240509437052,-0.018954820713657942,Alta,take_profit_criado,info,take_profit_criado,2.6837310000000003,3.7,177218114481,2025-09-27T10:22:50+00:00,2025-09-27T07:22:50-03:00
2025-09-27 10:15:00,2.703,NEARUSDT,26477.0,71568.9909,0.0009999999999998899,0.0009999999999998899,-0.0,0.0013952761498184862,0.00317788378422556,0.43905826787763114,30.510110513118292,2.703775530675539,2.7134219776424895,-0.018753240509437052,-0.018954820713657942,Alta,decisao,info,decisao,2.7028,3.7,,2025-09-27T10:22:55+00:00,2025-09-27T07:22:55-03:00
2025-09-28 04:30:00,2.692,NEARUSDT,3678.7,3678.7,0.010000000000000231,0.010000000000000231,-0.0,0.002759512185620948,0.0034646388539543984,0.7964790276687431,44.33555946947618,2.68904004466114,2.6975921725166216,-0.015940437310760114,-0.015844045830058162,Baixa,decisao,info,decisao,2.68615,,,2025-09-28T04:36:24+00:00,2025-09-28T01:36:24-03:00
