data,valor_fechamento,criptomoeda,volume_compra,volume_venda,change,gain,loss,avg_gain,avg_loss,rs,rsi,ema_short,ema_long,macd,macd_signal,indicativo_macd,max_50,gradiente_ema_curto,gradiente_ema_longo
2025-09-07 00:00:00,200.81,SOLUSDT,14550.837,2917530.02252,0.6500000000000057,0.6500000000000057,-0.0,0.1498189333133561,0.13635621463398687,1.0987319772370217,52.35218165796955,200.49209464799372,200.8781505890753,-0.3860559410815654,-0.510121462850972,Alta,202.73,-0.009702564480612401,-0.024512847585034716
2025-09-07 00:15:00,200.7,SOLUSDT,11476.515,2302994.73383,-0.11000000000001364,0.0,0.11000000000001364,0.13911758093383067,0.13447362787441736,1.034534303363558,50.84870290234146,200.5440709859953,200.86946031643745,-0.3253893304421638,-0.47317503636921043,Alta,202.73,0.00747307663954202,-0.020439050141854185
2025-09-07 00:30:00,201.03,SOLUSDT,10537.636,2115907.48215,0.3300000000000125,0.3300000000000125,-0.0,0.15275203943855795,0.12486836874053041,1.2233045164221554,55.02190578872001,200.66555323949646,200.87729152051367,-0.2117382810172046,-0.42088768529880927,Alta,202.73,0.05660480747964195,-0.009490803793465036
2025-09-07 00:45:00,201.15,SOLUSDT,9305.279,1871709.99934,0.12000000000000455,0.12000000000000455,-0.0,0.15041260805008985,0.11594919954477824,1.2972285159416064,56.469284920481144,200.78666492962236,200.89059437317152,-0.10392944354916267,-0.35749603694888,Alta,202.44,0.09745360560973332,0.0017038695622962623
2025-09-07 01:00:00,201.85,SOLUSDT,23864.228,4812005.839,0.6999999999999886,0.6999999999999886,-0.0,0.1896688503322255,0.10766711386300835,1.761622871897106,63.78940766401436,201.05249869721678,200.93739464765096,0.1151040495658151,-0.262976019645941,Alta,202.44,0.13634020420730858,0.013962217388527773
2025-09-07 01:15:00,202.28,SOLUSDT,21450.193,4331339.71277,0.4300000000000068,0.4300000000000068,-0.0,0.2068353610227813,0.09997660572993632,2.0688375996830617,67.41437213545362,201.3593740229126,201.00288759166799,0.3564864312446048,-0.13908352946783184,Alta,202.44,0.20175515315548975,0.03269576775983021
2025-09-07 01:30:00,202.48,SOLUSDT,17969.614,3635615.93707,0.19999999999998863,0.19999999999998863,-0.0,0.20634712094972468,0.09283541960636943,2.222719753135766,68.97030841645534,201.63953051718443,201.07494185548904,0.5645886616953817,0.001650908764810865,Alta,202.48,0.25206636486657313,0.05075938884471059
2025-09-07 01:45:00,202.7,SOLUSDT,25350.603,5142938.55464,0.21999999999999886,0.21999999999999886,-0.0,0.20732232659617283,0.08620431820591447,2.405010919533593,70.63151855803808,201.9046478878883,201.15421298448956,0.750434903398741,0.1514077076915969,Alta,202.7,0.28229977364993963,0.06647844304739764
2025-09-07 02:00:00,202.21,SOLUSDT,22452.614,4542686.18053,-0.4899999999999807,0.0,0.4899999999999807,0.1925135889821605,0.11504686690549062,1.6733492546155795,62.59373898590001,201.98098591591622,201.2057147901242,0.7752711257920168,0.27618039131168093,Alta,202.7,0.2402248302374435,0.06879656777677842
2025-09-07 02:15:00,202.33,SOLUSDT,8911.295,1801396.55531,0.12000000000000455,0.12000000000000455,-0.0,0.18733404691200653,0.10682923355509844,1.7535841143649766,63.68369519626543,202.06823943693718,201.26055797109376,0.8076814658434159,0.382480606218028,Alta,202.7,0.17591862267808323,0.06461136934866502
