data,valor_fechamento,criptomoeda,volume_compra,volume_venda,change,gain,loss,avg_gain,avg_loss,rs,rsi,ema_short,ema_long,macd,macd_signal,indicativo_macd,trade_evento,trade_tipo,trade_op,exec_price,exec_amount,order_id,dt_evento_utc,dt_evento_brt
2025-09-26 05:15:00,109536.8,BTCUSDT,36.866724,36.866724,150.10000000000582,150.10000000000582,-0.0,64.35647975061026,60.608671346482815,1.0618361749377787,51.499541420637954,109436.53331979556,109452.96774412191,-63.38568916208169,-62.15101188319054,Baixa,paper_mode,info,paper_mode,,,,2025-09-26T05:27:02+00:00,2025-09-26T02:27:02-03:00
2025-09-26 05:15:00,109538.0,BTCUSDT,41.197596,41.197596,151.3000000000029,151.3000000000029,-0.0,64.44219403632434,60.608671346482815,1.0632503997311926,51.532785350227805,109436.83331979557,109453.076835031,-63.14422574745549,-62.102719200265305,Baixa,no_trade_zone,info,no_trade_zone,109511.5,,,2025-09-26T05:28:32+00:00,2025-09-26T02:28:32-03:00
2025-09-26 06:15:00,109529.21,BTCUSDT,132.70378,14526103.7209685,252.60000000000582,252.60000000000582,-0.0,69.50713960734085,60.34548609352133,1.1518200300784902,53.527712075274074,109396.67236809275,109418.64531024398,-10.987442353361985,3.044985188120582,Baixa,no_trade_zone,info,no_trade_zone,109467.5,,,2025-09-26T06:23:18+00:00,2025-09-26T03:23:18-03:00
2025-09-26 06:45:00,109529.98,BTCUSDT,73.0726,7999817.1038096,-30.04000000000815,0.0,30.04000000000815,61.62668425873229,54.9144129421051,1.1222315045724656,52.87978725009763,109454.07535760631,109439.04400406925,14.5059205476864,-15.946713818753778,Alta,no_trade_zone,info,no_trade_zone,109467.5,,,2025-09-26T06:51:23+00:00,2025-09-26T03:51:23-03:00
2025-09-26 09:00:00,109583.6,BTCUSDT,61.541504,61.541504,16.10000000000582,16.10000000000582,-0.0,75.74891909510866,63.11823756785559,1.2001114418582173,54.54775694655728,109493.88000231255,109434.20181657832,87.96893379127141,26.425030348507967,Alta,no_trade_zone,info,no_trade_zone,109467.5,,,2025-09-26T09:11:49+00:00,2025-09-26T06:11:49-03:00
2025-09-26 11:30:00,108926.5,BTCUSDT,23.797659,23.797659,180.10000000000582,180.10000000000582,-0.0,62.93801842219286,86.60213763744706,0.7267490172780475,42.087704119481984,108960.30763369931,109191.19572908246,-329.1326962369494,-190.25920633647888,Baixa,no_trade_zone,info,no_trade_zone,109467.5,,,2025-09-26T11:33:25+00:00,2025-09-26T08:33:25-03:00
2025-09-26 12:45:00,109374.2,BTCUSDT,159.892515,159.892515,-130.1999999999971,0.0,130.1999999999971,94.54393543219437,80.57411223483291,1.1733785555917324,53.98868745496864,109199.69448853302,109204.94011010093,-28.751455671474105,-116.94744681385971,Alta,no_trade_zone,info,no_trade_zone,109467.5,,,2025-09-26T13:15:42+00:00,2025-09-26T10:15:42-03:00
2025-09-26 14:45:00,108935.6,BTCUSDT,122.826659,122.826659,28.0,28.0,-0.0,77.05748992585032,99.95774784047686,0.77090062141883,43.53155745132616,109132.34879591026,109205.14319856229,-138.8272816332901,-78.41317786467167,Baixa,decisao,info,decisao,109467.5,,,2025-09-26T14:53:15+00:00,2025-09-26T11:53:15-03:00
2025-09-27 10:15:00,109275.22,BTCUSDT,7.96285,870166.567195,-18.039999999993597,0.0,18.039999999993597,19.89647448897967,36.21956436852656,0.5493294807893647,35.45594966084863,109274.24621957468,109376.96032369939,-192.57131556056265,-192.23582660594934,Baixa,no_trade_zone,info,no_trade_zone,109235.5,,,2025-09-27T10:17:28+00:00,2025-09-27T07:17:28-03:00
2025-09-27 10:15:00,109283.96,BTCUSDT,60.15771,6573801.9093341,-9.299999999988358,0.0,9.299999999988358,19.89647448897967,35.595278654240474,0.5589638637822378,35.85483132534726,109276.43121957468,109377.75486915393,-190.81265702398377,-191.88409489863358,Alta,no_trade_zone,info,no_trade_zone,109238.5,,,2025-09-27T10:29:33+00:00,2025-09-27T07:29:33-03:00
